id,tag,level,question_kr,question_en
988,체스 하기,4,체스 하기를 하게 된 특별한 계기가 있었나요?,Do you prefer to do 체스 하기 alone or with others? Why?
989,크로켓,6,"크로켓를 중단했던 적이 있다면, 그 이유와 다시 시작하게 된 계기를 말씀해 주세요.",Compare croquet with another hobby you enjoy. What are the key differences?
990,요리하기,4,요리하기를 즐길 때 필요한 물건이나 도구가 있다면 어떤 것이 있나요?,When did you first start cooking and why?
991,농구,4,농구를 하게 된 특별한 계기가 있었나요?,What do you enjoy the most about basketball?
992,아이에게 책 읽어주기,4,아이에게 책 읽어주기를 하면서 느끼는 감정을 구체적으로 설명해 주세요.,Describe a typical time when you enjoy reading to children.
993,낚시,5,낚시를 통해 자신이 성장했다고 느낀 적이 있나요? 어떤 점에서 그렇다고 느끼셨나요?,"What challenges have you faced while doing fishing, and how did you overcome them?"
994,농구,6,농구와 관련된 커뮤니티 활동이나 단체 참여 경험이 있다면 소개해 주세요.,Describe a memorable or unusual experience related to basketball.
995,게임하기,6,게임하기를 통해 알게 된 자신만의 강점이나 능력이 있다면 무엇인가요?,"If you couldn’t enjoy 게임하기 anymore, what would you replace it with and why?"
996,차 드라이브 하기,5,차 드라이브 하기를 통해 자신이 성장했다고 느낀 적이 있나요? 어떤 점에서 그렇다고 느끼셨나요?,How has your interest in driving changed over time?
997,캠핑 하기,5,캠핑 하기와 관련된 특별한 기억이나 에피소드가 있다면 말씀해 주세요.,What impact does camping have on your daily life or mood?
998,스키/스노보드,5,스키/스노보드와 관련된 특별한 기억이나 에피소드가 있다면 말씀해 주세요.,Have you ever recommended skiing/snowboarding to someone? What was their reaction?
999,하키,4,하키를 즐길 때 필요한 물건이나 도구가 있다면 어떤 것이 있나요?,When did you first start 하키 and why?
1000,야구/소프트볼,4,야구/소프트볼는 평소에 어떤 방식으로 즐기시나요?,When did you first start baseball/softball and why?
1001,차 드라이브 하기,5,차 드라이브 하기를 꾸준히 하기 위해 어떤 노력을 하시나요?,"What challenges have you faced while doing driving, and how did you overcome them?"
1002,박물관 가기,4,박물관 가기를 즐길 때 필요한 물건이나 도구가 있다면 어떤 것이 있나요?,How often do you engage in visiting museums and where do you usually go?
1003,박물관 가기,4,박물관 가기를 즐길 때 필요한 물건이나 도구가 있다면 어떤 것이 있나요?,When did you first start visiting museums and why?
1004,카페/커피전문점 가기,5,카페/커피전문점 가기를 할 때 가장 성취감을 느끼는 순간은 언제인가요?,What impact does visiting cafes have on your daily life or mood?
1005,악기 연주하기,6,악기 연주하기가 다른 사람들과 교류하는 데 어떤 역할을 했는지 구체적으로 말씀해 주세요.,"If you couldn’t enjoy playing musical instruments anymore, what would you replace it with and why?"
1006,TV시청 하기,4,TV시청 하기를 즐기기에 가장 좋은 장소는 어디인가요?,What do you enjoy the most about watching TV?
1007,영화 보기,5,영화 보기와 관련된 특별한 기억이나 에피소드가 있다면 말씀해 주세요.,What impact does watching movies have on your daily life or mood?
1008,춤추기,4,춤추기를 하게 된 특별한 계기가 있었나요?,When did you first start dancing and why?
1009,요리 관련 프로그램 시청,6,요리 관련 프로그램 시청를 통해 알게 된 자신만의 강점이나 능력이 있다면 무엇인가요?,How would you introduce watching cooking shows to someone from another country?
1010,친구들과 문자 대화,5,친구들과 문자 대화를 할 때 가장 성취감을 느끼는 순간은 언제인가요?,What impact does texting with friends have on your daily life or mood?
1011,게임하기,5,게임하기를 꾸준히 하기 위해 어떤 노력을 하시나요?,"What challenges have you faced while doing 게임하기, and how did you overcome them?"
1012,테니스,5,테니스를 하면서 생긴 사회적 관계나 인연이 있다면 어떤 것이 있나요?,"What challenges have you faced while doing tennis, and how did you overcome them?"
1013,글쓰기,5,글쓰기와 관련된 특별한 기억이나 에피소드가 있다면 말씀해 주세요.,How has your interest in writing changed over time?
1014,아이스 스케이트,4,아이스 스케이트를 하게 된 특별한 계기가 있었나요?,When did you first start ice skating and why?
1015,TV시청 하기,4,TV시청 하기를 즐기기에 가장 좋은 장소는 어디인가요?,How often do you engage in watching TV and where do you usually go?
1016,아이에게 책 읽어주기,4,아이에게 책 읽어주기는 평소에 어떤 방식으로 즐기시나요?,Do you prefer to do reading to children alone or with others? Why?
1017,영화 보기,4,영화 보기를 하면서 느끼는 감정을 구체적으로 설명해 주세요.,When did you first start watching movies and why?
1018,친구들과 문자 대화,6,친구들과 문자 대화가 다른 사람들과 교류하는 데 어떤 역할을 했는지 구체적으로 말씀해 주세요.,"If you couldn’t enjoy texting with friends anymore, what would you replace it with and why?"
1019,하키,5,하키를 통해 자신이 성장했다고 느낀 적이 있나요? 어떤 점에서 그렇다고 느끼셨나요?,Have you ever recommended 하키 to someone? What was their reaction?
1020,테니스,5,테니스를 하면서 생긴 사회적 관계나 인연이 있다면 어떤 것이 있나요?,Have you ever recommended tennis to someone? What was their reaction?
1021,주식 투자,6,주식 투자가 다른 사람들과 교류하는 데 어떤 역할을 했는지 구체적으로 말씀해 주세요.,How would you introduce stock investing to someone from another country?
1022,그림 그리기,4,그림 그리기를 즐길 때 필요한 물건이나 도구가 있다면 어떤 것이 있나요?,When did you first start drawing and why?
1023,스키/스노보드,5,스키/스노보드를 하면서 생긴 사회적 관계나 인연이 있다면 어떤 것이 있나요?,"What challenges have you faced while doing skiing/snowboarding, and how did you overcome them?"
1024,배구,5,배구를 하면서 생긴 사회적 관계나 인연이 있다면 어떤 것이 있나요?,"What challenges have you faced while doing volleyball, and how did you overcome them?"
1025,자원봉사,4,자원봉사를 즐길 때 필요한 물건이나 도구가 있다면 어떤 것이 있나요?,When did you first start volunteering and why?
1026,TV시청 하기,6,TV시청 하기가 다른 사람들과 교류하는 데 어떤 역할을 했는지 구체적으로 말씀해 주세요.,Describe a memorable or unusual experience related to watching TV.
1027,공연 보기,4,공연 보기를 즐기기에 가장 좋은 장소는 어디인가요?,What do you enjoy the most about watching performances?
1028,그림 그리기,6,그림 그리기가 다른 사람들과 교류하는 데 어떤 역할을 했는지 구체적으로 말씀해 주세요.,"If you couldn’t enjoy drawing anymore, what would you replace it with and why?"
1029,당구 치기,5,당구 치기와 관련된 특별한 기억이나 에피소드가 있다면 말씀해 주세요.,How has your interest in playing billiards changed over time?
1030,탁구,4,탁구를 하게 된 특별한 계기가 있었나요?,What do you enjoy the most about table tennis?
1031,요리 관련 프로그램 시청,6,요리 관련 프로그램 시청를 통해 삶의 태도나 가치관이 바뀐 경험이 있다면 말씀해 주세요.,"If you couldn’t enjoy watching cooking shows anymore, what would you replace it with and why?"
1032,낚시,5,낚시를 통해 자신이 성장했다고 느낀 적이 있나요? 어떤 점에서 그렇다고 느끼셨나요?,How do you balance your schedule to continue doing fishing regularly?
1033,농구,5,농구를 꾸준히 하기 위해 어떤 노력을 하시나요?,How has your interest in basketball changed over time?
1034,애완동물 키우기,6,애완동물 키우기를 통해 알게 된 자신만의 강점이나 능력이 있다면 무엇인가요?,"If you couldn’t enjoy raising pets anymore, what would you replace it with and why?"
1035,축구,4,축구를 즐기기에 가장 좋은 장소는 어디인가요?,What do you enjoy the most about soccer?
1036,요가,4,요가를 하면서 느끼는 감정을 구체적으로 설명해 주세요.,Do you prefer to do yoga alone or with others? Why?
1037,자원봉사,5,자원봉사를 하면서 생긴 사회적 관계나 인연이 있다면 어떤 것이 있나요?,Have you ever recommended volunteering to someone? What was their reaction?
1038,배구,5,배구를 꾸준히 하기 위해 어떤 노력을 하시나요?,Have you ever recommended volleyball to someone? What was their reaction?
1039,조깅,6,조깅를 통해 알게 된 자신만의 강점이나 능력이 있다면 무엇인가요?,How would you introduce jogging to someone from another country?
1040,음악 감상하기,4,음악 감상하기를 즐길 때 필요한 물건이나 도구가 있다면 어떤 것이 있나요?,How often do you engage in listening to music and where do you usually go?
